param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
relu,adam,16,0.0001,0.44996327671611286,0.033429233317725564,134,9.352023935317993,0.008018255233764648,1.3696257481892191,0.0008781904518431075
relu,lbfgs,17,0.0001,0.4242680927819794,0.03187912116812604,249,5.639384031295776,0.007998991012573241,0.48540847745642834,3.7709348525557603e-06
relu,adam,17,0.0001,0.45833153605962274,0.025313568272196503,51,11.06976671218872,0.008002090454101562,0.5674601028757867,0.0010971102910129708
relu,lbfgs,18,0.0001,0.45877596268257,0.03282112057597968,48,5.048156118392944,0.010115528106689453,0.07994890798967942,0.002682284191349642
relu,adam,18,0.0001,0.44873604712027204,0.027896212108122553,142,10.230355644226075,0.007599687576293946,0.3062553192733777,0.0007976198919193984
relu,lbfgs,19,0.0001,0.4529960861827559,0.03378184894957865,100,5.331056451797485,0.008600711822509766,0.17581930784588204,0.0010210066026026675
relu,adam,19,0.0001,0.44647833900926726,0.028851327604776267,160,12.728550624847411,0.009200668334960938,0.6562058368893307,0.0026378167145557777
relu,lbfgs,20,0.0001,0.41452916951476143,0.0396343388383096,269,6.022977209091186,0.010000467300415039,0.4064905216444906,0.004000187320893372
relu,adam,20,0.0001,0.4368222492935313,0.025524505991865197,215,13.752080297470092,0.008200550079345703,1.1035724809473273,0.0011653382481816806
relu,lbfgs,21,0.0001,0.40583859808775646,0.028540179384774295,284,7.962537002563477,0.01460123062133789,1.0472786108055288,0.009990554512215012
relu,adam,21,0.0001,0.4450015527359952,0.021662245734405904,177,11.023548936843872,0.007526969909667969,1.1751162521581018,0.0007761984144420247
relu,lbfgs,26,0.0001,0.40448592895446867,0.0377660144102208,290,6.887078523635864,0.016000938415527344,0.6141903375992619,0.010567138875396018
relu,adam,26,0.0001,0.43429397339713455,0.027722099199552003,236,10.620606708526612,0.00932765007019043,1.1423403176620892,0.0010063449906919065
relu,lbfgs,30,0.0001,0.4051454944796832,0.031349565919216824,287,8.856805849075318,0.008512353897094727,0.6954455447492504,0.003232799896902747
relu,adam,30,0.0001,0.44697019616983563,0.02419289214382184,156,9.351356744766235,0.00959320068359375,0.8368235582949761,0.001166631796757248
relu,lbfgs,32,0.0001,0.4074497192577726,0.03037694745946836,278,8.06583800315857,0.008099079132080078,0.24767268558692293,0.00600286948206585
relu,adam,32,0.0001,0.44194558258347305,0.021877954029849957,192,9.002888011932374,0.006466960906982422,2.235835809236269,0.004487338630137312
relu,lbfgs,41,0.0001,0.3863351963902587,0.03060048092944613,305,10.37639946937561,0.018244600296020506,0.8376736287701428,0.007509493924066532
relu,adam,41,0.0001,0.4450336368485672,0.039596696591902736,176,9.834065771102905,0.010466289520263673,2.0217498706168535,0.0010508232097554207
relu,lbfgs,43,0.0001,0.3961354570675384,0.029272409434592833,295,10.749638891220092,0.010800838470458984,0.5756338839772908,0.0003993519597969904
relu,adam,43,0.0001,0.4414499659725757,0.024163755959678603,194,10.68455080986023,0.009803533554077148,2.186924354689522,0.0005909622602578512
relu,lbfgs,65,0.0001,0.38318017781024744,0.03709984307220888,307,14.053887701034546,0.013358497619628906,0.206127006611235,0.0035195367269404824
relu,adam,65,0.0001,0.43520496253179397,0.031533075005951754,223,12.867066287994385,0.014957332611083984,2.470425319998201,0.0077228161730672805
relu,lbfgs,1,0.001,0.1823805629467839,0.149466862154462,318,0.5175880908966064,0.0004225254058837891,0.1411007065339716,0.0008450508117675783
relu,adam,1,0.001,-0.4321672115648261,0.02622409600942127,321,5.625601148605346,0.003246784210205078,0.1875825550147781,0.003513376801226978
relu,lbfgs,2,0.001,0.45641846736540626,0.02991487548942175,75,1.2820425033569336,0.007678413391113281,0.17714847759195626,0.003922241355072181
relu,adam,2,0.001,0.4448166623424813,0.029862945241249404,182,5.871593570709228,0.001634693145751953,0.2501805075906092,0.0008173510864175028
