,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
19,relu,adam,19,1e-05,0.18622318945457217,0.0500755351301442,58,53.61489280064901,0.00600131352742513,0.4671022491078625,0.002161929766088194
43,relu,adam,19,0.0001,0.1845525576227581,0.04500904521916186,59,54.19700074195862,0.004665692647298177,0.05656899712883583,0.0004727752587156595
67,relu,adam,19,0.001,0.21458439143327213,0.03986667480392805,49,52.01635758082072,0.004665772120157878,0.4710013575401921,0.00047148471453496856
91,relu,adam,19,0.01,0.21687358419942324,0.04923635966506925,47,52.35819252332052,0.004668474197387695,0.4648752524823367,0.00047120177640471074
115,relu,adam,19,0.1,0.19723337734275792,0.04746018143797804,52,52.64492583274841,0.004335085550944011,0.26647553952840586,0.0004732824521362155
139,relu,adam,19,1,0.22089858290368689,0.03538838882872335,46,52.08602738380432,0.004665931065877278,0.07992374053510283,0.00047294399634439525
21,relu,adam,26,1e-05,0.19670819341938187,0.039383622278246606,53,58.05467971165975,0.005000670750935872,0.7448075752335785,0.0008157561124183715
45,relu,adam,26,0.0001,0.20874887498789743,0.03761192885622133,50,56.9194974899292,0.004000266393025716,0.5415834587437346,2.4649401377472594e-06
69,relu,adam,26,0.001,0.23041212779983175,0.04263280652985048,43,55.56800842285156,0.00466767946879069,0.3234169282736135,0.00047181996028893236
93,relu,adam,26,0.01,0.22228607147157822,0.032206794835409606,45,56.260374546051025,0.004667043685913086,0.6159551154500649,0.0004722145045116334
117,relu,adam,26,0.1,0.22453258061503992,0.04578950476381599,44,55.79391892751058,0.004667758941650391,0.14740564340078727,0.00047137071552122374
141,relu,adam,26,1,0.21608045910731014,0.03447848732239512,48,53.490386962890625,0.0040005842844645185,2.6959375933108256,0.0008161457268991239
23,relu,adam,28,1e-05,0.1545240657643074,0.05385438636091077,72,58.79181639353434,0.005000591278076172,0.16645630662630054,0.0008160486928724794
47,relu,adam,28,0.0001,0.15618916313654527,0.051407631341570385,71,56.126509507497154,0.0046664079030354815,0.400564135693818,0.0004702470824787739
71,relu,adam,28,0.001,0.16993737904514103,0.0576091444830609,66,56.2751849492391,0.003999392191569011,0.3317205734797063,9.602742174144247e-07
95,relu,adam,28,0.01,0.16105189772977854,0.03893591923050989,69,56.23921060562134,0.004665295282999675,0.26717215785497506,0.0004718202815606281
119,relu,adam,28,0.1,0.1587674695964101,0.042091022211682295,70,56.50842881202698,0.00466616948445638,0.5857519119707514,0.00047210098942394396
143,relu,adam,28,1,0.16824769902708084,0.06824861135667512,67,37.377779165903725,0.002999464670817057,7.8697071167909165,0.0008158549153396234
11,relu,adam,75,1e-05,-0.03683770435739708,0.03240455141109763,97,95.01703794797261,0.007335662841796875,5.831135887949393,0.00047153919228299577
35,relu,adam,75,0.0001,-0.04175712634030656,0.02500281435046812,99,92.69964218139648,0.007666428883870442,5.78252023029401,0.0004714270419015834
59,relu,adam,75,0.001,-0.01584127239939152,0.040406653514996144,95,90.52144074440002,0.007000366846720378,5.442859112331851,7.370009816086851e-07
83,relu,adam,75,0.01,-0.035922721293170756,0.03829499538656557,96,90.67132552464803,0.007001082102457683,5.618750286168944,1.9884103144322716e-06
107,relu,adam,75,0.1,0.026450460182235402,0.05613844605337063,92,84.27455910046895,0.00700076421101888,8.664697848659092,1.1406501209264853e-06
131,relu,adam,75,1,0.08967131591274757,0.053446577710320534,83,79.64287503560384,0.007334391276041667,4.047161031878735,0.00047227048953177124
0,relu,lbfgs,5,1e-05,0.10897928517345605,0.12478112343805389,81,2.7096447944641113,0.008001168568929037,0.6992561211444788,0.00637735262304516
24,relu,lbfgs,5,0.0001,0.12146749938579171,0.09579557365089826,78,4.88524866104126,0.004001299540201823,1.5903225880207206,7.370009816086852e-07
48,relu,lbfgs,5,0.001,0.11949819078855788,0.10416072554527034,79,4.2982213497161865,0.0036673545837402344,1.0301672289495463,0.00047204614835460746
72,relu,lbfgs,5,0.01,0.17219391385756108,0.08520236250216705,63,6.340444008509318,0.003665924072265625,2.266152517029642,0.00047154256763346007
96,relu,lbfgs,5,0.1,0.1821522713938303,0.11479244814311408,60,5.210654973983765,0.003332217534383138,1.4656888681423665,0.00047080843601095187
120,relu,lbfgs,5,1,0.19260366699781375,0.0266796977442744,55,3.540976365407308,0.0036666393280029297,1.5668944190921874,0.00047272005496199723
2,relu,lbfgs,6,1e-05,0.1945079227444035,0.08447885977779822,54,5.242234627405803,0.008333603541056315,0.6466087636607857,0.006848272397307092
26,relu,lbfgs,6,0.0001,0.18955887477248612,0.059361958670525045,57,7.786356369654338,0.0036672751108805337,2.426474478515226,0.00047198875842789976
50,relu,lbfgs,6,0.001,0.12552633071350824,0.09476613676786386,76,7.521665096282959,0.0036667982737223306,0.6175924990362308,0.00047097699321745057
74,relu,lbfgs,6,0.01,0.13437868682782386,0.08843680522820505,74,5.171783606211345,0.004000345865885417,0.369294705133554,9.98958356378598e-07
98,relu,lbfgs,6,0.1,0.20143806224942948,0.05659992813079272,51,7.120781660079956,0.004334847132364909,2.378205825116528,0.0004721017118546523
122,relu,lbfgs,6,1,0.12288854932619712,0.09761706199836902,77,9.548101425170898,0.004001458485921224,3.4726280112533727,2.628618146346605e-06
4,relu,lbfgs,7,1e-05,0.003636536518772678,0.12734500588160255,93,12.735581795374552,0.004665692647298177,2.5605353673442965,0.0009445399559860208
28,relu,lbfgs,7,0.0001,0.13012609920910792,0.06369600337364802,75,6.815998077392578,0.004000186920166016,2.23626958602382,8.920806376395086e-07
52,relu,lbfgs,7,0.001,0.04506395875951741,0.10758631539751426,88,13.558662414550781,0.003666559855143229,1.2857512537832374,0.0004706398989559127
76,relu,lbfgs,7,0.01,0.07314405204123224,0.1064865927860409,85,12.289551496505737,0.0039997100830078125,1.9936639825265583,1.1680077279964342e-06
100,relu,lbfgs,7,0.1,0.06948673782926933,0.12785521616419818,86,9.123450120290121,0.003665288289388021,3.473377146880472,0.00047007794108405704
124,relu,lbfgs,7,1,0.10960094749530196,0.0034805595598029087,80,12.128952185312906,0.004000504811604817,0.6286905552777099,7.867411722033553e-07
6,relu,lbfgs,8,1e-05,0.028931775583240487,0.16396441212137236,91,12.04879379272461,0.0033319791158040366,4.47110214906304,0.0004718224902976138
30,relu,lbfgs,8,0.0001,0.09237664812950837,0.08665908903684803,82,10.453424294789633,0.004000266393025716,3.1379635404375463,6.25769923052137e-07
54,relu,lbfgs,8,0.001,-0.006860143955060072,0.10799071108966168,94,10.506885687510172,0.0033330917358398438,2.6974708797534284,0.00047137099690188665
78,relu,lbfgs,8,0.01,0.03163470499386086,0.11509431619375694,90,12.472305059432983,0.004000266393025716,1.04545737197773,8.99132768232406e-07
