param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
relu,adam,6,0.0001,0.46724042236148816,0.027889995734569493,5,7.45524115562439,0.005995368957519532,1.0502119485258599,0.005167134426604823
relu,lbfgs,7,0.0001,0.4620413857184308,0.02445912007738049,18,3.68519606590271,0.007325553894042968,0.5666343405678071,0.005420136945417954
relu,adam,7,0.0001,0.4527476168770148,0.02434141284648537,101,7.916804599761963,0.007801675796508789,0.35171040961181366,0.004166762659331242
relu,lbfgs,8,0.0001,0.4555236692279627,0.03153102929552063,82,3.180943012237549,0.006200742721557617,0.10953206107296262,0.0013270929419675328
relu,adam,8,0.0001,0.4367570084673676,0.028362704417984733,217,6.6016463279724125,0.0053997993469238285,1.7644461336958197,0.0004898067621797157
relu,lbfgs,9,0.0001,0.45384467216350616,0.016679518637374057,95,3.5069535255432127,0.005400371551513672,0.20111907629557932,0.0004887535606732923
relu,adam,9,0.0001,0.4508397434180287,0.03132017829871297,120,8.450203704833985,0.006600618362426758,0.4157297788642857,0.001742566148534838
relu,lbfgs,10,0.0001,0.4667954329879215,0.024184962736947844,12,4.131096267700196,0.006491470336914063,0.5898228039644847,0.0032099419832384013
relu,adam,10,0.0001,0.46001493799450177,0.02383276874051614,33,9.58008632659912,0.007400894165039062,1.3659170168866686,0.004317701236628231
relu,lbfgs,11,0.0001,0.44633353471194476,0.031466949952284266,163,4.342402791976928,0.007002401351928711,0.5906239061041864,0.0020004278769208406
relu,adam,11,0.0001,0.45633974840693403,0.026544659138034235,77,8.888823795318604,0.006999969482421875,0.4830394609718914,0.0015492062374754128
relu,lbfgs,12,0.0001,0.4427922398441158,0.025924825659537756,189,3.271665096282959,0.006401491165161133,0.12440941999601478,0.0008003972046168614
relu,adam,12,0.0001,0.4593565188325225,0.023225551377842574,44,8.997058296203614,0.009204339981079102,0.7571351104029053,0.004623481752240592
relu,lbfgs,13,0.0001,0.4395825011304172,0.02736288055314225,205,3.8422699928283692,0.0077992439270019535,0.08847192436376483,0.0011644794794319416
relu,adam,13,0.0001,0.45957083827508416,0.021424245508828516,40,7.882818126678467,0.006596803665161133,0.553699032919939,0.0007990738303227902
relu,lbfgs,14,0.0001,0.4223576135737746,0.029004480687613445,258,5.053404140472412,0.01780109405517578,0.4261584404203053,0.016775151757763933
relu,adam,14,0.0001,0.4539372948013426,0.028500158246354487,94,8.168871784210205,0.008000373840332031,0.45346109386820926,0.0030336717469102146
relu,lbfgs,15,0.0001,0.4246304149534688,0.026319975390344013,246,5.339853763580322,0.009400081634521485,0.7021220770922318,0.005351520874953474
relu,adam,15,0.0001,0.4505745646197449,0.023128440550606016,127,10.473855972290039,0.005926752090454101,0.3710699551451582,0.005774173277774801
relu,lbfgs,16,0.0001,0.4221098661698954,0.027989524350347374,261,4.763531017303467,0.007729721069335937,0.23284325089431931,0.004961163613148222
relu,adam,16,0.0001,0.44996327671611286,0.033429233317725564,134,7.605743789672852,0.00765080451965332,0.5871224605429387,0.006996014602987265
relu,lbfgs,17,0.0001,0.4242680927819794,0.03187912116812604,249,5.273427963256836,0.00826420783996582,0.16645165223846392,0.007479667605208329
relu,adam,17,0.0001,0.45833153605962274,0.025313568272196503,51,10.370896816253662,0.015003490447998046,0.23961778282137913,0.01174855082724566
relu,lbfgs,18,0.0001,0.45877596268257,0.03282112057597968,48,5.163985967636108,0.008601760864257813,0.19330209987889183,0.0013575290902487563
relu,adam,18,0.0001,0.44873604712027204,0.027896212108122553,142,10.571162700653076,0.012203073501586914,0.7451264331074474,0.008472255079036978
relu,lbfgs,19,0.0001,0.4529960861827559,0.03378184894957865,100,5.054471826553344,0.009400510787963867,0.30632002419060317,0.0022436645847610957
relu,adam,19,0.0001,0.44647833900926726,0.028851327604776267,160,11.704925775527954,0.008400583267211914,0.9886676776121067,0.0004893776897238907
relu,lbfgs,20,0.0001,0.41452916951476143,0.0396343388383096,269,6.425602293014526,0.007800674438476563,0.8521147063841759,0.00040094856346249496
relu,adam,20,0.0001,0.4368222492935313,0.025524505991865197,215,11.21046552658081,0.014840650558471679,1.3374974717046635,0.012691956844611876
relu,lbfgs,21,0.0001,0.40583859808775646,0.028540179384774295,284,7.401064491271972,0.009706497192382812,0.510532737548652,0.010419911898784766
relu,adam,21,0.0001,0.4450015527359952,0.021662245734405904,177,10.803114795684815,0.00992441177368164,1.333808643194288,0.0031522763462817744
relu,lbfgs,26,0.0001,0.40448592895446867,0.0377660144102208,290,6.966589069366455,0.009000158309936524,0.5505854230620632,0.005215431972114083
relu,adam,26,0.0001,0.43429397339713455,0.027722099199552003,236,10.138763618469238,0.008202123641967773,1.7099099244535436,0.00098077620511378
relu,lbfgs,30,0.0001,0.4051454944796832,0.031349565919216824,287,7.988898754119873,0.008801651000976563,0.30640641896901233,0.00039897257100656195
relu,adam,30,0.0001,0.44697019616983563,0.02419289214382184,156,9.407827806472778,0.009000635147094727,1.1164501376351585,0.0006304506161332399
relu,lbfgs,32,0.0001,0.4074497192577726,0.03037694745946836,278,8.149569892883301,0.009203386306762696,0.3375657692563711,0.0007480932424507044
relu,adam,32,0.0001,0.44194558258347305,0.021877954029849957,192,9.771475458145142,0.008999967575073242,3.0624025820641605,0.000894895764496315
relu,lbfgs,41,0.0001,0.3863351963902587,0.03060048092944613,305,11.591448116302491,0.014603805541992188,1.9992519567622216,0.004544716056914117
relu,adam,41,0.0001,0.4450336368485672,0.039596696591902736,176,10.834773111343384,0.011228084564208984,1.4182275689943356,0.003159605009204928
relu,lbfgs,43,0.0001,0.3961354570675384,0.029272409434592833,295,14.318731498718261,0.015400886535644531,1.5800065741326323,0.006887394130284782
relu,adam,43,0.0001,0.4414499659725757,0.024163755959678603,194,12.695859098434449,0.010600423812866211,2.263364135904428,0.0013554579097966812
relu,lbfgs,65,0.0001,0.38318017781024744,0.03709984307220888,307,17.54089722633362,0.017409229278564455,2.431785948305358,0.007489929434633172
relu,adam,65,0.0001,0.43520496253179397,0.031533075005951754,223,15.769393014907838,0.013802337646484374,3.6517052412592323,0.0013270210833219945
relu,lbfgs,1,0.001,0.1823805629467839,0.149466862154462,318,0.8401835918426513,0.004797744750976563,0.24768402793629363,0.0007499407709879535
relu,adam,1,0.001,-0.4321672115648261,0.02622409600942127,321,7.322872924804687,0.004601716995239258,0.9893572819068869,0.0008005526160575434
relu,lbfgs,2,0.001,0.45641846736540626,0.02991487548942175,75,1.857302713394165,0.00710453987121582,0.2524705750437193,0.004962478854115108
relu,adam,2,0.001,0.4448166623424813,0.029862945241249404,182,7.530703449249268,0.005456876754760742,0.9851223958472272,0.0038134402540547572
relu,lbfgs,3,0.001,0.460880271619012,0.028200378447349708,23,2.3556700229644774,0.0032016754150390623,0.4036373915079768,0.001600838296961281
relu,adam,3,0.001,0.4576121733036789,0.027455784458924114,60,8.819949769973755,0.006000804901123047,1.4184910902841514,0.0012637655010692534
relu,lbfgs,4,0.001,0.45773957893542594,0.026150708133787306,58,2.7843531131744386,0.014599466323852539,0.5711594163417161,0.014375669326065743
relu,adam,4,0.001,0.4405537379699457,0.024557950669767303,200,7.679655742645264,0.004607534408569336,1.026923380244206,0.00048112684009448656
relu,lbfgs,5,0.001,0.4504214367828279,0.029090648126741617,130,3.18955454826355,0.0066012382507324215,0.5299020488665486,0.0027995995952755626
relu,adam,5,0.001,0.4345146295822843,0.028698688421787265,234,7.508193683624268,0.005002546310424805,0.6308916578546293,0.000631582190546909
relu,lbfgs,6,0.001,0.46379020898313844,0.028329999690842524,15,2.702360820770264,0.008200359344482423,0.23396138215328907,0.0049548972941365135
relu,adam,6,0.001,0.4671747589045193,0.027953842010157177,7,6.601931428909301,0.006000661849975586,0.5079023552953164,0.0015504354486899955
relu,lbfgs,7,0.001,0.45530115392853165,0.024006554301190385,84,3.3202186107635496,0.005601263046264649,0.22536501678564028,0.0007991673069226005
relu,adam,7,0.001,0.4524273225170655,0.02425215445675409,106,7.773680114746094,0.006399917602539063,0.4399526067669411,0.0023316358300011115
relu,lbfgs,8,0.001,0.4619359280639147,0.023960800149281335,19,2.9514316082000733,0.005600976943969727,0.14560552956642892,0.001199221652498178
relu,adam,8,0.001,0.436760493241046,0.028364890699435652,216,6.826674842834473,0.0062005043029785155,1.924295196671676,0.0014696214308620237
relu,lbfgs,9,0.001,0.4493038405166921,0.018347624908091338,137,3.359713315963745,0.008000755310058593,0.2799490478226232,0.004560486282651061
relu,adam,9,0.001,0.45124287469156565,0.029526531747204786,117,8.980271339416504,0.006003522872924804,0.7167137089845895,0.0006336252923199303
relu,lbfgs,10,0.001,0.46871466407695567,0.024486994147312396,1,4.759029483795166,0.006399774551391601,0.6762877642440076,0.0010192636531605047
relu,adam,10,0.001,0.45982161257774334,0.023253881059496533,37,9.442741584777831,0.0062007904052734375,1.066350494012311,0.0007480737993088465
relu,lbfgs,11,0.001,0.45422303629489963,0.02838498163040899,90,4.124253511428833,0.0065993785858154295,0.3780967672696222,0.0008006476210920726
relu,adam,11,0.001,0.45492630988558275,0.025202473534519113,86,10.272568321228027,0.019009780883789063,1.2021485879313076,0.025030548957839717
relu,lbfgs,12,0.001,0.4396282327808838,0.025221269088992845,204,3.678001880645752,0.009002065658569336,0.3362552166169742,0.0036880941490854283
relu,adam,12,0.001,0.45925906480202483,0.023266594575914862,45,10.189217948913575,0.017200946807861328,0.86024339803206,0.011756554064957727
relu,lbfgs,13,0.001,0.43920456169994554,0.02924964555126071,208,4.450509643554687,0.00979914665222168,0.3696616861340152,0.0023149468463256545
relu,adam,13,0.001,0.46000352509234954,0.020440774136496868,34,7.583051061630249,0.010400915145874023,0.2335829788772192,0.006312373064132456
relu,lbfgs,14,0.001,0.42319661783769214,0.026512038970210847,254,4.026950645446777,0.008002185821533203,0.21678070547712336,0.0006314318735576393
relu,adam,14,0.001,0.45266801740088497,0.026351191806117717,102,8.213323831558228,0.008400726318359374,1.3502241322942758,0.0033827927365599228
relu,lbfgs,15,0.001,0.4220142366866947,0.025125994013867312,262,4.8163111209869385,0.013001155853271485,0.26533971181928173,0.010565233944332536
relu,adam,15,0.001,0.4505722032234278,0.023047760771614138,128,10.696736812591553,0.007201623916625976,0.8077899550070039,0.0004012883838737689
relu,lbfgs,16,0.001,0.42871395935430145,0.030452198186738836,241,4.864920425415039,0.010105514526367187,0.44539105039652804,0.003036234061743314
relu,adam,16,0.001,0.4507289517273329,0.03436932063480359,122,8.007685041427612,0.010200977325439453,0.8578083713294121,0.0037093691626552652
relu,lbfgs,17,0.001,0.4232926417792018,0.031717600877014286,252,5.560879802703857,0.010200309753417968,0.20330395844182791,0.0031863260645905935
relu,adam,17,0.001,0.4564305986722828,0.02275694844798085,74,11.519155168533326,0.008000850677490234,1.465913095583718,0.0006333195969206338
relu,lbfgs,18,0.001,0.4559775974071919,0.03384099393142934,78,5.22567343711853,0.012400054931640625,0.6343371945732763,0.006886811128041557
relu,adam,18,0.001,0.44737417755626685,0.02690816266403934,151,11.079127025604247,0.007999420166015625,0.6858562480917472,0.0008927725219547136
relu,lbfgs,19,0.001,0.4516846182640567,0.03253675142926733,110,5.7194983005523685,0.010001564025878906,0.6366634231754212,0.003034944837437222
relu,adam,19,0.001,0.44679017056977904,0.02795322616891828,157,10.975861978530883,0.009999799728393554,0.4475080013365205,0.002279203392625786
relu,lbfgs,20,0.001,0.4135501812921617,0.039776930626511206,270,5.580144834518433,0.0086029052734375,0.12148241775303881,0.0012005331925640575
relu,adam,20,0.001,0.43623085000378825,0.030111291793076294,221,10.793291711807251,0.012199497222900391,1.3601128741219828,0.006997769339706544
relu,lbfgs,21,0.001,0.4044153838703893,0.03016088139446828,291,6.4158287525177,0.013602733612060547,0.4107272339902083,0.006859271510521168
relu,adam,21,0.001,0.44598063141059363,0.022684103725746398,166,10.667049503326416,0.008000469207763672,1.148530614750956,0.0006303072404080446
relu,lbfgs,26,0.001,0.4044894384090047,0.03749187511362246,289,6.520205450057984,0.008402109146118164,0.4853271243109788,0.0004909586100080085
relu,adam,26,0.001,0.4341527882372452,0.026984794287160628,237,10.303108596801758,0.00820016860961914,1.4361019458417992,0.00040019602146920463
relu,lbfgs,30,0.001,0.4076789361210178,0.028671649253232484,276,8.279913139343261,0.009600591659545899,0.7385938582863824,0.0008005271162549174
relu,adam,30,0.001,0.44805150892127993,0.026135894567772204,148,11.256209421157838,0.008399438858032227,1.2960584085490023,0.0004885624843059278
relu,lbfgs,32,0.001,0.40334163163429915,0.033230227591617124,292,9.095084762573242,0.011202430725097657,1.1241941684849828,0.0034869008221186117
relu,adam,32,0.001,0.4484040684971632,0.02694631407734099,145,9.779260730743408,0.009401655197143555,2.0534268863549343,0.0004910719367467237
relu,lbfgs,41,0.001,0.3863314399777432,0.032268446092243705,306,10.185566473007203,0.010398769378662109,0.4753747383177421,0.0004903557785472178
relu,adam,41,0.001,0.447111367537674,0.0408206712444827,155,9.7329607963562,0.010001039505004883,1.8103877091375524,0.0006302234361725955
relu,lbfgs,43,0.001,0.39419841962677926,0.02608097314578631,298,10.615025043487549,0.017600870132446288,0.619255765865083,0.00939343667118975
relu,adam,43,0.001,0.4432699514598418,0.029375182568016505,187,9.11793074607849,0.01079854965209961,1.378200415273957,0.0011648886873604184
relu,lbfgs,65,0.001,0.3830190056596843,0.03476504498179757,308,14.555771970748902,0.01600327491760254,0.5601494982905632,0.0016737163412325275
relu,adam,65,0.001,0.4381530337063773,0.03128477720312859,212,12.424173641204835,0.012600326538085937,0.43588155832012354,0.0007990740949510074
relu,lbfgs,1,0.01,0.2616096411859223,0.15292974678013785,315,0.6027866840362549,0.004488611221313476,0.21107266191214247,0.0007744042976304627
relu,adam,1,0.01,-0.4321672117679225,0.02622409605183651,322,6.15705623626709,0.004599332809448242,0.4903402728097342,0.001202268090254392
relu,lbfgs,2,0.01,0.46017010030304945,0.030352871121779583,26,1.9311386108398438,0.004396772384643555,0.1765188292471907,0.000493880356952489
relu,adam,2,0.01,0.44481668887628667,0.02986295761413717,181,6.87057466506958,0.0065996646881103516,0.9608306531673885,0.0033817125522811976
relu,lbfgs,3,0.01,0.457620861292298,0.022134302495309743,59,2.7212966442108155,0.004801559448242188,0.6067625189794,0.0007485332906767273
relu,adam,3,0.01,0.4577567978242623,0.027432608134182773,56,6.855364370346069,0.005402517318725586,0.43136354714529007,0.001018636557543364
relu,lbfgs,4,0.01,0.45889349448669003,0.026314166515545166,47,1.9835498332977295,0.005399370193481445,0.44698102937160966,0.00048811355054221634
relu,adam,4,0.01,0.440557168041675,0.024560532918038086,199,6.829247093200683,0.005199003219604492,0.35178309613229103,0.0011652324701915747
relu,lbfgs,5,0.01,0.4573577790605647,0.02372680461751996,64,2.9538168907165527,0.005799102783203125,0.22696435820709082,0.001327704199941267
relu,adam,5,0.01,0.43464165494943136,0.028726411227985006,228,7.257250833511352,0.009801673889160156,0.529740634475711,0.007678537811118207
relu,lbfgs,6,0.01,0.46706607719677395,0.026672052696647408,8,2.7257965564727784,0.007401227951049805,0.14682328501982533,0.003555116804239584
relu,adam,6,0.01,0.46705335205652637,0.027841204008011294,10,6.566626071929932,0.006000518798828125,0.5452515908356355,0.0025289039556964134
relu,lbfgs,7,0.01,0.456593255809257,0.030227031760576343,72,3.3225051403045653,0.006800413131713867,0.16437261702752046,0.003248966839621047
relu,adam,7,0.01,0.45205410990262374,0.024542837426662523,108,7.598661231994629,0.006801509857177734,0.24781985201994544,0.0014688874165287229
relu,lbfgs,8,0.01,0.4523084863712753,0.029942154577965716,107,2.9659403800964355,0.006000900268554687,0.11289153222540879,0.001096149942486977
relu,adam,8,0.01,0.4366980364865977,0.02838752894194948,219,6.468918991088867,0.005200529098510742,1.2896748144277164,0.0009795403526925335
relu,lbfgs,9,0.01,0.45567549316004935,0.02233358448312765,79,3.4368449687957763,0.008399248123168945,0.34301700149692543,0.003555116938548732
relu,adam,9,0.01,0.45015950297757684,0.030867262646506466,133,8.122109651565552,0.008001279830932618,0.26466804506006425,0.0037950493818833604
relu,lbfgs,10,0.01,0.4679695122724506,0.026040385097230702,3,3.4243247509002686,0.006002950668334961,0.1408972210352472,0.0010955838232284353
relu,adam,10,0.01,0.46020461129393897,0.02311009202611161,25,8.662635326385498,0.006201601028442383,0.6279980696083701,0.0011655503957120439
relu,lbfgs,11,0.01,0.44597786819375757,0.030216771727526386,167,3.9363014698028564,0.006600522994995117,0.5118411348665918,0.001198697245452702
relu,adam,11,0.01,0.4556344118628325,0.023976610571011924,80,9.960958814620971,0.007400417327880859,0.6365979905888328,0.001200748923147668
relu,lbfgs,12,0.01,0.44434514772355255,0.02942383104601328,184,3.738392734527588,0.009801530838012695,0.4400625980683048,0.007109708063892223
relu,adam,12,0.01,0.4590082070348685,0.022823961685631642,46,8.867794609069824,0.008399343490600586,0.43144508983996116,0.003008034342169479
relu,lbfgs,13,0.01,0.43965264527050607,0.031238469870011738,203,4.108179759979248,0.007402229309082031,0.10138615652315656,0.000489163588738436
relu,adam,13,0.01,0.46002764122209766,0.022006087436786892,32,7.124888944625854,0.007001543045043945,0.5322372141268655,0.0008944167112114971
relu,lbfgs,14,0.01,0.4227036059988115,0.027289801398136557,257,4.221985387802124,0.007602405548095703,0.3041293872164977,0.0004884836170564702
relu,adam,14,0.01,0.454988449389055,0.030401965436728275,85,7.6414261817932125,0.007200717926025391,0.8572799119015658,0.0009796209818803854
relu,lbfgs,15,0.01,0.4216325148484136,0.025814839854335917,263,4.5580755233764645,0.010601186752319336,0.296298128901974,0.0030065272873137307
relu,adam,15,0.01,0.4516757683096119,0.025000695892553257,111,10.050264596939087,0.010003232955932617,0.8717852067038075,0.006100443464713069
relu,lbfgs,16,0.01,0.4279403162984271,0.03700155968182401,244,4.929582977294922,0.008400774002075196,0.16186658379879668,0.001355433158535958
relu,adam,16,0.01,0.4475075174926392,0.03278261600122969,150,7.893198919296265,0.0073987007141113285,0.7172208694465066,0.0007980641278469261
relu,lbfgs,17,0.01,0.42214668841993896,0.030031899974427765,260,5.323944711685181,0.008998394012451172,0.24438146982484685,0.001095497490852575
relu,adam,17,0.01,0.45664271003748674,0.02576733320876804,70,10.619157361984254,0.008596992492675782,0.7756095481708052,0.0022458970197366764
relu,lbfgs,18,0.01,0.4575777504744167,0.03379158216740835,61,5.413395833969116,0.010400629043579102,0.5922553772749801,0.004409566682530461
relu,adam,18,0.01,0.4484247934699427,0.02733935034803942,144,10.878199577331543,0.007399797439575195,0.8327539001499553,0.0013590112650327983
relu,lbfgs,19,0.01,0.4566901291093114,0.02750908110321723,69,6.345755004882813,0.009202289581298827,0.3316913020291946,0.0014717503874535208
relu,adam,19,0.01,0.4457864681609749,0.02875460446804993,170,11.24960708618164,0.010002040863037109,0.5368383846189816,0.005019938866038472
