,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
91,relu,adam,7,0.1,0.4009302858804178,0.050838590856285164,5,25.167902787526447,0.020336627960205078,0.4169943363479687,0.0119551344621538
111,relu,adam,7,1,0.39742636300884165,0.04808273415913893,18,27.86333727836609,0.015334129333496094,4.535598713438707,0.008340526967631653
13,relu,adam,8,1e-05,0.4012068214526447,0.036891351025758655,3,30.01164396603902,0.01800076166788737,1.2413553606197156,0.008979059409675996
33,relu,adam,8,0.0001,0.40120840000581,0.03688912727323764,2,29.465484301249187,0.013663689295450846,1.0402257643809192,0.004989130902532402
53,relu,adam,8,0.001,0.40120907480556883,0.03689164351671507,1,29.44143803914388,0.022663434346516926,1.0309311342315968,0.011090776996277384
73,relu,adam,8,0.01,0.40120591085634844,0.0368941681666616,4,29.372686783472698,0.021669705708821613,0.7971068573541081,0.00946265499506607
93,relu,adam,8,0.1,0.39964703962298725,0.03954231778846929,11,32.12076528867086,0.01333181063334147,3.8860919944155903,0.00758685065317846
113,relu,adam,8,1,0.39968619543191014,0.03949630184597578,10,32.07434105873108,0.012335936228434244,3.785687170452232,0.006846799235556574
17,relu,adam,11,1e-05,0.3901968635166335,0.031303431089045756,43,30.525912682215374,0.007668018341064453,5.853060252522309,0.0004738996544453007
37,relu,adam,11,0.0001,0.3902062430448919,0.03130236455012717,42,30.314331372578938,0.018001635869344074,5.811320188225725,0.014139874466962053
57,relu,adam,11,0.001,0.39040607273720535,0.03114913425981777,40,30.645060698191326,0.010003010431925455,5.951619455358117,0.0021591709227847273
77,relu,adam,11,0.01,0.39010421462448747,0.03102809906521672,44,30.51355743408203,0.025999148686726887,5.711728147304647,0.021359129193496317
97,relu,adam,11,0.1,0.39152614029552596,0.03172319225469895,32,29.739728927612305,0.021000782648722332,5.29371218329346,0.010233566846334061
117,relu,adam,11,1,0.3908036967974468,0.03176572895108448,39,30.206480264663696,0.015668551127115887,5.564228488883677,0.005437228853045231
3,relu,adam,35,1e-05,0.39897884982511983,0.03221228336618224,14,41.33755882581075,0.020667235056559246,6.5425783503870685,0.002868665926055819
23,relu,adam,35,0.0001,0.3994530966378975,0.03145653008955146,12,41.141698122024536,0.013334115346272787,6.142418302436155,0.004498348303912272
43,relu,adam,35,0.001,0.39899656165539515,0.03232367065833349,13,41.114633321762085,0.012664000193277994,6.103813818189138,0.002624802739716268
63,relu,adam,35,0.01,0.40007818815626023,0.030224536200342843,9,41.02995999654134,0.011333068211873373,5.930342849785708,0.0016998154141680969
83,relu,adam,35,0.1,0.3977215462802714,0.03596692188486052,17,39.900468587875366,0.01900204022725423,6.909067326736779,0.012192707900824065
103,relu,adam,35,1,0.400926681428128,0.03133886975477495,6,39.76472075780233,0.02433474858601888,6.91274709877207,0.011469231335712173
19,relu,adam,47,1e-05,0.39241533355365066,0.044279982235209375,31,49.45652929941813,0.010332345962524414,6.266841198167012,0.0004712020176746174
39,relu,adam,47,0.0001,0.3896417250613145,0.04864987362765704,46,51.54875842730204,0.01266773541768392,8.316893062395483,0.0037702322959001977
59,relu,adam,47,0.001,0.38971554084648713,0.0463004283231619,45,51.448760191599526,0.018001397450764973,7.9581732120400455,0.003559237113399542
79,relu,adam,47,0.01,0.3902565116735685,0.04596921922026746,41,51.58100406328837,0.011664708455403646,8.200294118534773,0.003772764490552839
99,relu,adam,47,0.1,0.3818677007492987,0.03431425132135624,47,55.79911231994629,0.015669822692871094,2.225121485687761,0.003399334560314888
119,relu,adam,47,1,0.3777901146331244,0.044463758134979464,52,42.93473800023397,0.005993763605753581,6.691711139752505,0.001641441732864052
15,relu,adam,137,1e-05,0.36459960669628216,0.04507440475329964,56,87.10927232106526,0.01633588473002116,18.13726814707056,0.00262388357359401
35,relu,adam,137,0.0001,0.36441582102230524,0.044853401280793764,57,87.13676269849141,0.03099958101908366,17.80638207803234,0.008166223550078996
55,relu,adam,137,0.001,0.3634917480080795,0.048363205310708625,58,87.58020377159119,0.03133416175842285,17.96033331334365,0.015106146392447999
75,relu,adam,137,0.01,0.36196887429807506,0.047076082151281014,59,87.06873281796773,0.028333107630411785,17.813095635325958,0.011586905807541915
95,relu,adam,137,0.1,0.3649854879727547,0.05285813585114722,55,85.99277551968892,0.021667639414469402,21.159111773132807,0.007363975727321052
115,relu,adam,137,1,0.3601188580510421,0.04804420451222192,60,86.08193802833557,0.01600035031636556,16.856890985539184,0.004967571094271834
0,relu,lbfgs,2,1e-05,0.24934684792383902,0.1084615441541809,64,3.8753448327382407,0.0086669921875,1.532116477805265,0.003090802446660348
20,relu,lbfgs,2,0.0001,0.2614507709702048,0.09623959796375164,62,5.620306650797526,0.011332035064697266,2.6076815361204564,0.0012476385698886397
40,relu,lbfgs,2,0.001,0.2449751303315774,0.10807523117580047,65,3.286914507548014,0.012665351231892904,1.884512856795856,0.00601727913370544
60,relu,lbfgs,2,0.01,0.24986540901359447,0.11117183013025021,63,3.825349489847819,0.02150734265645345,1.0873880920267003,0.01250829288092356
80,relu,lbfgs,2,0.1,-0.16755866266436023,0.7044835287807014,72,4.178312222162883,0.0073320865631103516,1.6419424617721656,0.0004703589905164545
