season,player_name,posteam,pos,fanPts,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss_seasonTotal,air_yards_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,interception_seasonTotal,touchdown_seasonTotal,yards_after_catch_seasonTotal,rush_attempt_seasonTotal,rush_touchdown_seasonTotal,pass_yards_seasonTotal,rush_yards_seasonTotal,rec_yards_seasonTotal,fanPts_oppAllowTotal,fanPts-1,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-1_seasonTotal,air_yards-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,interception-1_seasonTotal,touchdown-1_seasonTotal,yards_after_catch-1_seasonTotal,rush_attempt-1_seasonTotal,rush_touchdown-1_seasonTotal,pass_yards-1_seasonTotal,rush_yards-1_seasonTotal,rec_yards-1_seasonTotal,fanPts_oppAllowTotal-1,fanPts-2,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-2_seasonTotal,air_yards-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,interception-2_seasonTotal,touchdown-2_seasonTotal,yards_after_catch-2_seasonTotal,rush_attempt-2_seasonTotal,rush_touchdown-2_seasonTotal,pass_yards-2_seasonTotal,rush_yards-2_seasonTotal,rec_yards-2_seasonTotal,fanPts_oppAllowTotal-2,fanPts-3,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss-3_seasonTotal,air_yards-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,interception-3_seasonTotal,touchdown-3_seasonTotal,yards_after_catch-3_seasonTotal,rush_attempt-3_seasonTotal,rush_touchdown-3_seasonTotal,pass_yards-3_seasonTotal,rush_yards-3_seasonTotal,rec_yards-3_seasonTotal,fanPts_oppAllowTotal-3,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss_avgPerGame,air_yards_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,interception_avgPerGame,touchdown_avgPerGame,yards_after_catch_avgPerGame,rush_attempt_avgPerGame,rush_touchdown_avgPerGame,pass_yards_avgPerGame,rush_yards_avgPerGame,rec_yards_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-1_avgPerGame,air_yards-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,interception-1_avgPerGame,touchdown-1_avgPerGame,yards_after_catch-1_avgPerGame,rush_attempt-1_avgPerGame,rush_touchdown-1_avgPerGame,pass_yards-1_avgPerGame,rush_yards-1_avgPerGame,rec_yards-1_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-2_avgPerGame,air_yards-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,interception-2_avgPerGame,touchdown-2_avgPerGame,yards_after_catch-2_avgPerGame,rush_attempt-2_avgPerGame,rush_touchdown-2_avgPerGame,pass_yards-2_avgPerGame,rush_yards-2_avgPerGame,rec_yards-2_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,tackled_for_loss-3_avgPerGame,air_yards-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,interception-3_avgPerGame,touchdown-3_avgPerGame,yards_after_catch-3_avgPerGame,rush_attempt-3_avgPerGame,rush_touchdown-3_avgPerGame,pass_yards-3_avgPerGame,rush_yards-3_avgPerGame,rec_yards-3_avgPerGame
1999,C.Jones,LAC,QB,7.279999999999999,10.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,-8.0,90.0,2169.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,13.666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,15.0,-1.3333333333333333,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.McNown,CHI,QB,55.31999999999999,127.0,250.0,8.0,245.0,15.0,0.0,18.0,1.0,0.0,1533.0,9.0,10.0,8.0,0.0,33.0,0.0,1371.0,162.0,1371.0,2048.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.466666666666667,16.666666666666668,0.5333333333333333,16.333333333333332,1.0,0.0,1.2,0.06666666666666667,0.0,102.2,0.6,0.6666666666666666,0.5333333333333333,0.0,2.2,0.0,91.4,10.8,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Miller,DEN,QB,22.64,46.0,88.0,2.0,88.0,6.0,0.0,7.0,0.0,0.0,516.0,2.0,1.0,2.0,0.0,8.0,0.0,476.0,40.0,476.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.333333333333334,29.333333333333332,0.6666666666666666,29.333333333333332,2.0,0.0,2.3333333333333335,0.0,0.0,172.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.0,158.66666666666666,13.333333333333334,158.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Weldon,WAS,QB,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,-4.0,0.0,2099.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.5,0.0,0.0,0.0,2.5,0.0,0.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Bledsoe,NE,QB,155.76,305.0,594.0,19.0,592.0,50.0,0.0,55.0,1.0,0.0,3744.0,14.0,21.0,20.0,0.0,42.0,0.0,3643.0,101.0,3643.0,1831.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0625,37.125,1.1875,37.0,3.125,0.0,3.4375,0.0625,0.0,234.0,0.875,1.3125,1.25,0.0,2.625,0.0,227.6875,6.3125,227.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Culpepper,MIN,QB,-1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2179.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Flutie,BUF,QB,172.84,264.0,502.0,19.0,497.0,22.0,0.0,26.0,4.0,0.0,3471.0,8.0,16.0,22.0,0.0,88.0,1.0,2995.0,476.0,2995.0,2164.8399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,33.46666666666667,1.2666666666666666,33.13333333333333,1.4666666666666666,0.0,1.7333333333333334,0.26666666666666666,0.0,231.4,0.5333333333333333,1.0666666666666667,1.4666666666666666,0.0,5.866666666666666,0.06666666666666667,199.66666666666666,31.733333333333334,199.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Huard,MIA,QB,62.31999999999999,131.0,263.0,8.0,259.0,30.0,0.0,31.0,0.0,0.0,1258.0,6.0,4.0,10.0,0.0,29.0,0.0,1132.0,126.0,1132.0,2301.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,26.3,0.8,25.9,3.0,0.0,3.1,0.0,0.0,125.8,0.6,0.4,1.0,0.0,2.9,0.0,113.2,12.6,113.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Jones,JAX,QB,25.119999999999997,20.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,4.0,0.0,0.0,0.0,228.0,0.0,228.0,2336.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,2.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,15.2,0.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Kanell,ATL,QB,28.239999999999995,42.0,88.0,4.0,85.0,6.0,0.0,5.0,0.0,0.0,556.0,1.0,4.0,5.0,0.0,0.0,0.0,556.0,0.0,556.0,2156.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,29.333333333333332,1.3333333333333333,28.333333333333332,2.0,0.0,1.6666666666666667,0.0,0.0,185.33333333333334,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,185.33333333333334,0.0,185.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
