,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
107,relu,adam,5,0.1,0.3824936464478992,0.035160963317126474,151,6.529179096221924,0.004798746109008789,0.09965451266215117,0.0003998776025721702
133,relu,adam,5,1,0.3824915270062564,0.035157294688212166,152,6.667926073074341,0.0046002864837646484,0.1668030216119488,0.0004889095118348863
4,relu,adam,6,1e-05,0.46373608724577575,0.02722134566201216,98,7.672346925735473,0.005400180816650391,0.1361775442491545,0.0008009675340755449
30,relu,adam,6,0.0001,0.463736083614816,0.027221342552817728,99,5.317621040344238,0.0060004711151123045,0.04042826965490235,0.003518143180181158
56,relu,adam,6,0.001,0.4637331730224492,0.02722361159722193,102,6.696245718002319,0.008000612258911133,0.042914849266641644,0.005550094448207935
82,relu,adam,6,0.01,0.4637339587560886,0.027221152433617234,101,6.636649799346924,0.004999208450317383,0.0677124530886388,1.962577402806919e-06
108,relu,adam,6,0.1,0.46373533854692717,0.027222853628596288,100,6.704540205001831,0.005184316635131836,0.056301771150188626,0.0004075713999706819
134,relu,adam,6,1,0.46383296028031157,0.02717229405266402,97,7.019011688232422,0.007601451873779297,0.23517604212228754,0.0037733291648655593
5,relu,adam,7,1e-05,0.4525260162128868,0.024970929719190807,138,8.11477541923523,0.008413171768188477,0.36388433438541473,0.0038559678919046227
31,relu,adam,7,0.0001,0.4525635508694285,0.024968763248125928,134,5.525339412689209,0.003770875930786133,0.034692800672335766,0.00038837323663076746
57,relu,adam,7,0.001,0.45255402721938287,0.02497309660725396,136,7.010444211959839,0.005402088165283203,0.2817436885427422,0.001019602443228572
83,relu,adam,7,0.01,0.4525581119832897,0.024976208069470828,135,6.971888780593872,0.0046002864837646484,0.08785830627964111,0.0004911497032196056
109,relu,adam,7,0.1,0.4525388599194873,0.024969878171795832,137,6.915858554840088,0.007402801513671875,0.10266575720824268,0.0047994137295899585
135,relu,adam,7,1,0.45257571562047766,0.024941568647395582,133,7.293835639953613,0.006000661849975586,0.22614872388557633,0.001549329030337412
6,relu,adam,8,1e-05,0.4652689590467724,0.020952964612032884,78,9.860564947128296,0.0051952838897705075,0.5819068356075682,0.00040165674307362413
32,relu,adam,8,0.0001,0.46526926989095624,0.020952535804404017,77,5.656317663192749,0.004400968551635742,0.09925547090474623,0.0004900803938233056
58,relu,adam,8,0.001,0.4652692926049979,0.02095260291361504,76,7.217725515365601,0.0050255775451660155,0.37591658057571514,4.476213422436784e-05
84,relu,adam,8,0.01,0.4653931028626146,0.021172220080426365,74,6.964294719696045,0.0058023929595947266,0.09145466460913486,0.0011657310574478457
110,relu,adam,8,0.1,0.46527731203639844,0.020954201301075583,75,7.434783267974853,0.005400848388671875,0.32301860351496076,0.00080146871822738
136,relu,adam,8,1,0.46545320493206044,0.02118058159321299,73,7.155733489990235,0.00500035285949707,0.15721424664838068,1.4697108275816383e-06
7,relu,adam,9,1e-05,0.45810877948917145,0.02478800367691395,122,10.058734464645386,0.005402183532714844,1.1325258552465103,0.0004915588565832309
33,relu,adam,9,0.0001,0.458107425894687,0.024788800949200464,123,5.93335485458374,0.004800081253051758,0.025055699457473046,0.0011669156071250093
59,relu,adam,9,0.001,0.45809913717069806,0.024788033518622857,124,8.061100387573243,0.00620121955871582,0.691895078520341,0.0014700424760491053
85,relu,adam,9,0.01,0.45808179461790716,0.024787157080404243,125,7.363330221176147,0.00579986572265625,0.10181101659190168,0.0007499470348433118
111,relu,adam,9,0.1,0.4580697179861398,0.024794406448671903,126,7.854486036300659,0.007601881027221679,0.27731654123172395,0.004715582619564081
137,relu,adam,9,1,0.4581754245639328,0.024760985372756755,121,7.4028197765350345,0.0054015636444091795,0.05867537568452374,0.0004923551222556892
8,relu,adam,10,1e-05,0.46231015854279106,0.023359894133615406,111,8.987071800231934,0.007802534103393555,0.16154399828633956,0.0031225305603632043
34,relu,adam,10,0.0001,0.4623111629502638,0.023360287021430524,110,5.95087571144104,0.006000232696533203,0.02902155094839808,0.0030339528578176567
60,relu,adam,10,0.001,0.46230698905762563,0.023360869828607668,113,8.657624816894531,0.006198978424072266,0.3653441304344907,0.0015965638838477748
86,relu,adam,10,0.01,0.46230939579152713,0.023389674357751505,112,7.523133659362793,0.005601406097412109,0.042435342257233714,0.0004907625776911893
112,relu,adam,10,0.1,0.4624465624388313,0.02344046136418696,109,7.390561246871949,0.005400848388671875,0.0726413791470439,0.0004880787245014646
138,relu,adam,10,1,0.46229261377497133,0.02390417566749726,114,7.588651180267334,0.008799934387207031,0.14024588524867956,0.002994039418194331
9,relu,adam,11,1e-05,0.4661821425065119,0.025987408052906998,65,9.441086578369141,0.008201360702514648,0.20825799284017407,0.003427421883113623
35,relu,adam,11,0.0001,0.4661822349177032,0.025987532035197516,64,6.299471807479859,0.005000543594360351,0.10194564544621301,0.0006336180579504685
61,relu,adam,11,0.001,0.4661848471816169,0.02598682707835153,63,8.312250900268555,0.006600618362426758,0.2910449291269625,0.0017433848422484346
87,relu,adam,11,0.01,0.4662100517089646,0.025998879601793805,62,7.852866840362549,0.0060008525848388675,0.11697498974582897,2.887129879612084e-06
113,relu,adam,11,0.1,0.46614886085484447,0.02596658099893334,66,7.886293506622314,0.005799102783203125,0.07304913907296838,0.00040044963402018226
139,relu,adam,11,1,0.4659888656406638,0.02617245509369835,71,8.001303339004517,0.006200838088989258,0.18699401875777735,0.0004000483419016154
10,relu,adam,12,1e-05,0.46250297586012923,0.022174649513623662,107,9.34522624015808,0.007001018524169922,0.29641178045973193,0.0006336952992374766
