,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
74,relu,lbfgs,6,0.01,-0.025024709977093672,0.05607039340949355,92,13.393970171610514,0.009332974751790365,5.733319718179054,0.002624317652347361
98,relu,lbfgs,6,0.1,-0.15320300227711833,0.2946802237232175,96,13.152315298716227,0.007999022801717123,4.6611623419179224,0.0008165347377806026
122,relu,lbfgs,6,1,0.06243800908329522,0.08276159528500902,84,10.25423002243042,0.007666428883870442,6.054194167125855,0.0004719323518753975
4,relu,lbfgs,7,1e-05,0.07032440866056634,0.24856397146281323,82,15.754687627156576,0.013002713521321615,4.441076224457691,0.009201594140881932
28,relu,lbfgs,7,0.0001,0.014663515176653022,0.2318732938160154,89,20.771489938100178,0.0069993336995442705,0.6243695630259718,0.0008167301017229067
52,relu,lbfgs,7,0.001,-0.14756834133787688,0.2938366862392291,95,14.568380196889242,0.011667092641194662,3.4343839262607045,0.007317628792578457
76,relu,lbfgs,7,0.01,0.019957060036699854,0.19252931124894068,88,12.599928299585978,0.008667469024658203,1.6809645212109094,0.0030915735037644644
100,relu,lbfgs,7,0.1,-0.025369455143019748,0.20817068437709302,93,19.735682010650635,0.007002592086791992,3.0347159455321817,0.0008162428035551752
124,relu,lbfgs,7,1,0.18272075033083482,0.06209624441245598,78,17.05276393890381,0.01100007692972819,2.178213295934678,0.005658355066166028
6,relu,lbfgs,8,1e-05,0.14037749397533908,0.0432897455070873,79,17.599701325098675,0.011000633239746094,4.1436582116180345,0.0037434889776361753
30,relu,lbfgs,8,0.0001,0.06829316703673026,0.06936536086775703,83,13.588511943817139,0.008667310078938803,2.9784695411311013,0.001248615957384164
54,relu,lbfgs,8,0.001,0.02864019300832038,0.055231995457958726,87,15.562729358673096,0.006335337956746419,2.4457038260125694,0.0004704780272517355
78,relu,lbfgs,8,0.01,0.041530536215602924,0.04486462634671435,85,11.172364870707193,0.010332822799682617,7.569831504267688,0.0033987726571813783
102,relu,lbfgs,8,0.1,0.11749274301945518,0.01790883208317592,80,15.235986630121866,0.0076643625895182295,0.8362743490539627,0.0009436398603393994
126,relu,lbfgs,8,1,0.034817218776905245,0.13618271161884765,86,17.190399646759033,0.013333479563395182,3.6198408568598492,0.005557365336183574
8,relu,lbfgs,9,1e-05,-0.4303114851014871,0.5904045519025627,105,18.99769465128581,0.00733192761739095,2.2546606164525844,0.0004711455705537807
32,relu,lbfgs,9,0.0001,-0.3648264080870674,0.5391102215568183,101,22.26935617129008,0.008332411448160807,0.1384948788251564,0.0004692359229255546
