season,player_name,pos,fanPts,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss_seasonTotal,air_yards_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,interception_seasonTotal,touchdown_seasonTotal,yards_after_catch_seasonTotal,rush_attempt_seasonTotal,rush_touchdown_seasonTotal,pass_yards_seasonTotal,rush_yards_seasonTotal,rec_yards_seasonTotal,fanPts-1,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-1_seasonTotal,air_yards-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,interception-1_seasonTotal,touchdown-1_seasonTotal,yards_after_catch-1_seasonTotal,rush_attempt-1_seasonTotal,rush_touchdown-1_seasonTotal,pass_yards-1_seasonTotal,rush_yards-1_seasonTotal,rec_yards-1_seasonTotal,fanPts-2,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-2_seasonTotal,air_yards-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,interception-2_seasonTotal,touchdown-2_seasonTotal,yards_after_catch-2_seasonTotal,rush_attempt-2_seasonTotal,rush_touchdown-2_seasonTotal,pass_yards-2_seasonTotal,rush_yards-2_seasonTotal,rec_yards-2_seasonTotal,fanPts-3,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss-3_seasonTotal,air_yards-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,interception-3_seasonTotal,touchdown-3_seasonTotal,yards_after_catch-3_seasonTotal,rush_attempt-3_seasonTotal,rush_touchdown-3_seasonTotal,pass_yards-3_seasonTotal,rush_yards-3_seasonTotal,rec_yards-3_seasonTotal,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss_avgPerGame,air_yards_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,interception_avgPerGame,touchdown_avgPerGame,yards_after_catch_avgPerGame,rush_attempt_avgPerGame,rush_touchdown_avgPerGame,pass_yards_avgPerGame,rush_yards_avgPerGame,rec_yards_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-1_avgPerGame,air_yards-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,interception-1_avgPerGame,touchdown-1_avgPerGame,yards_after_catch-1_avgPerGame,rush_attempt-1_avgPerGame,rush_touchdown-1_avgPerGame,pass_yards-1_avgPerGame,rush_yards-1_avgPerGame,rec_yards-1_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-2_avgPerGame,air_yards-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,interception-2_avgPerGame,touchdown-2_avgPerGame,yards_after_catch-2_avgPerGame,rush_attempt-2_avgPerGame,rush_touchdown-2_avgPerGame,pass_yards-2_avgPerGame,rush_yards-2_avgPerGame,rec_yards-2_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,tackled_for_loss-3_avgPerGame,air_yards-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,interception-3_avgPerGame,touchdown-3_avgPerGame,yards_after_catch-3_avgPerGame,rush_attempt-3_avgPerGame,rush_touchdown-3_avgPerGame,pass_yards-3_avgPerGame,rush_yards-3_avgPerGame,rec_yards-3_avgPerGame
1999,B.Spence,TE,7.5,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.25,0.0,0.0,0.0,3.75,0.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Carter,TE,225.0,98.0,158.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,17.0,78.0,0.0,0.0,1350.0,0.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.764705882352941,9.294117647058824,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,79.41176470588235,0.0,0.0,1.0,4.588235294117647,0.0,0.0,79.41176470588235,0.0,79.41176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Cleeland,TE,36.7,26.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,1.0,0.0,1.0,15.0,0.0,0.0,327.0,0.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3636363636363638,4.363636363636363,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,29.727272727272727,0.09090909090909091,0.0,0.09090909090909091,1.3636363636363635,0.0,0.0,29.727272727272727,0.0,29.727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Crumpler,TE,9.5,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.25,0.0,0.0,0.0,8.75,0.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Fann,TE,-1.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Fauria,TE,38.7,38.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,1.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375,3.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4375,0.0625,0.0,0.0,0.0,0.0,0.0,25.4375,0.0,25.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,C.Lewis,TE,25.6,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,3.0,0.0,0.0,0.0,76.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1666666666666667,2.6666666666666665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,12.666666666666666,0.0,12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Brown,TE,84.3,84.0,186.0,2.0,183.0,14.0,0.0,18.0,0.0,0.0,863.0,7.0,6.0,2.0,0.0,13.0,0.0,814.0,49.0,814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,23.25,0.25,22.875,1.75,0.0,2.25,0.0,0.0,107.875,0.875,0.75,0.25,0.0,1.625,0.0,101.75,6.125,101.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Carswell,TE,32.1,24.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,0.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8461538461538463,2.923076923076923,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,15.461538461538462,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,15.461538461538462,0.0,15.461538461538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,D.Clark,TE,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
