tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,yards_after_catch_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,yards_after_catch-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,yards_after_catch-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,yards_after_catch-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,yards_after_catch_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,yards_after_catch-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,yards_after_catch-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,yards_after_catch-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
3.0,160.0,1.0,0.0,2.0,9.0,0.0,7.0,0.0,24.0,1162.0,4.0,7.0,25.0,37.0,2.0,0.0,0.0,17.0,1214.0,6.0,6.0,20.0,33.0,0.0,0.0,0.0,8.0,380.0,1.0,3.0,9.0,10.0,0.0,0.0,0.0,0.6,32.0,0.2,0.0,0.4,1.8,0.0,1.4,0.0,1.6,77.46666666666667,0.26666666666666666,0.4666666666666667,1.6666666666666667,2.466666666666667,0.13333333333333333,0.0,0.0,1.5454545454545454,110.36363636363636,0.5454545454545454,0.5454545454545454,1.8181818181818181,3.0,0.0,0.0,0.0,0.6153846153846154,29.23076923076923,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.7692307692307693,0.0,0.0,0.0,14.0,150.2,145.4,54.0
0.0,772.0,0.0,4.0,59.0,156.0,4.0,1932.0,186.0,3.0,1210.0,7.0,11.0,82.0,166.0,11.0,0.0,0.0,1.0,956.0,1.0,10.0,69.0,140.0,7.0,0.0,0.0,0.0,993.0,1.0,12.0,64.0,130.0,11.0,0.0,0.0,0.0,48.25,0.0,0.25,3.6875,9.75,0.25,120.75,11.625,0.1875,75.625,0.4375,0.6875,5.125,10.375,0.6875,0.0,0.0,0.06666666666666667,63.733333333333334,0.06666666666666667,0.6666666666666666,4.6,9.333333333333334,0.4666666666666667,0.0,0.0,0.0,62.0625,0.0625,0.75,4.0,8.125,0.6875,0.0,0.0,101.2,173.0,153.6,169.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.333333333333333,0.0,0.0,0.5,1.3333333333333333,0.0,0.0,0.0,,,,4.4
,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,2.0,4.25,0.0,0.0,0.0,,,0.4,6.9
,,,,,,,,,,,,,,,,,,0.0,405.0,0.0,3.0,38.0,77.0,3.0,0.0,0.0,0.0,640.0,0.0,3.0,46.0,102.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,27.0,0.0,0.2,2.533333333333333,5.133333333333334,0.2,0.0,0.0,0.0,40.0,0.0,0.1875,2.875,6.375,0.125,0.0,0.0,,,58.5,82.0
24.0,1078.0,3.0,15.0,16.0,17.0,0.0,-34.0,184.0,24.0,1032.0,1.0,13.0,24.0,29.0,1.0,0.0,0.0,35.0,2085.0,5.0,15.0,24.0,31.0,1.0,0.0,0.0,11.0,612.0,0.0,3.0,11.0,18.0,0.0,0.0,0.0,1.263157894736842,56.73684210526316,0.15789473684210525,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.0,-1.7894736842105263,9.68421052631579,1.8461538461538463,79.38461538461539,0.07692307692307693,1.0,1.8461538461538463,2.230769230769231,0.07692307692307693,0.0,0.0,1.9444444444444444,115.83333333333333,0.2777777777777778,0.8333333333333334,1.3333333333333333,1.7222222222222223,0.05555555555555555,0.0,0.0,0.8461538461538461,47.07692307692308,0.0,0.23076923076923078,0.8461538461538461,1.3846153846153846,0.0,0.0,0.0,191.8,179.2,288.5,79.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,240.0,0.0,1.0,18.0,30.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.08333333333333333,1.5,2.5,0.08333333333333333,0.0,0.0,,,,30.0
0.0,16.0,0.0,0.0,2.0,5.0,0.0,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,0.5,1.25,0.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,
0.0,48.0,0.0,0.0,5.0,11.0,0.0,144.0,0.0,0.0,15.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,81.0,0.0,2.0,9.0,9.0,2.0,0.0,0.0,0.0,166.0,0.0,0.0,17.0,41.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.625,1.375,0.0,18.0,0.0,0.0,15.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,20.25,0.0,0.5,2.25,2.25,0.5,0.0,0.0,0.0,12.76923076923077,0.0,0.0,1.3076923076923077,3.1538461538461537,0.0,0.0,0.0,4.8,1.5,20.1,16.6
0.0,126.0,0.0,0.0,9.0,19.0,0.0,261.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,0.0,0.0,1.2857142857142858,2.7142857142857144,0.0,37.285714285714285,5.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,
,,,,,,,,,0.0,187.0,0.0,0.0,18.0,31.0,0.0,0.0,0.0,0.0,190.0,0.0,1.0,15.0,27.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.375,0.0,0.0,2.25,3.875,0.0,0.0,0.0,0.0,23.75,0.0,0.125,1.875,3.375,0.125,0.0,0.0,,,,,,,,,,,18.7,25.0,
1.0,174.0,0.0,3.0,13.0,21.0,3.0,315.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,14.5,0.0,0.25,1.0833333333333333,1.75,0.25,26.25,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,
0.0,1394.0,1.0,8.0,87.0,153.0,7.0,2128.0,338.0,1.0,1524.0,1.0,9.0,101.0,161.0,9.0,0.0,0.0,0.0,1313.0,2.0,10.0,95.0,170.0,9.0,0.0,0.0,0.0,1355.0,0.0,11.0,90.0,154.0,10.0,0.0,0.0,0.0,82.0,0.058823529411764705,0.47058823529411764,5.117647058823529,9.0,0.4117647058823529,125.17647058823529,19.88235294117647,0.058823529411764705,89.6470588235294,0.058823529411764705,0.5294117647058824,5.9411764705882355,9.470588235294118,0.5294117647058824,0.0,0.0,0.0,82.0625,0.125,0.625,5.9375,10.625,0.5625,0.0,0.0,0.0,84.6875,0.0,0.6875,5.625,9.625,0.625,0.0,0.0,185.4,204.4,187.3,201.5
,,,,,,,,,0.0,152.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,207.0,1.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,446.0,0.0,3.0,33.0,47.0,2.0,0.0,0.0,,,,,,,,,,0.0,25.333333333333332,0.0,0.0,1.8333333333333333,3.0,0.0,0.0,0.0,0.0,34.5,0.16666666666666666,0.0,2.5,3.6666666666666665,0.0,0.0,0.0,0.0,74.33333333333333,0.0,0.5,5.5,7.833333333333333,0.3333333333333333,0.0,0.0,,15.2,18.7,62.6
,,,,,,,,,21.0,853.0,3.0,5.0,24.0,30.0,0.0,0.0,0.0,31.0,2161.0,2.0,14.0,49.0,58.0,2.0,0.0,0.0,35.0,1570.0,2.0,2.0,42.0,53.0,0.0,0.0,0.0,,,,,,,,,,1.75,71.08333333333333,0.25,0.4166666666666667,2.0,2.5,0.0,0.0,0.0,1.7222222222222223,120.05555555555556,0.1111111111111111,0.7777777777777778,2.7222222222222223,3.2222222222222223,0.1111111111111111,0.0,0.0,2.1875,98.125,0.125,0.125,2.625,3.3125,0.0,0.0,0.0,,109.3,296.1,165.0
0.0,1.0,0.0,1.0,2.0,6.0,1.0,65.0,0.0,0.0,59.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,295.0,0.0,4.0,24.0,59.0,4.0,0.0,0.0,,,,,,,,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,21.666666666666668,0.0,0.0,14.75,0.0,0.0,0.75,4.75,0.0,0.0,0.0,0.0,21.071428571428573,0.0,0.2857142857142857,1.7142857142857142,4.214285714285714,0.2857142857142857,0.0,0.0,,,,,,,,,,6.1,5.9,53.5,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,
0.0,31.0,0.0,0.0,2.0,7.0,0.0,117.0,2.0,0.0,305.0,0.0,1.0,21.0,43.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,5.166666666666667,0.0,0.0,0.3333333333333333,1.1666666666666667,0.0,19.5,0.3333333333333333,0.0,30.5,0.0,0.1,2.1,4.3,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,3.1,36.5,,
,,,,,,,,,0.0,197.0,0.0,1.0,14.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,260.0,0.0,3.0,22.0,53.0,3.0,0.0,0.0,,,,,,,,,,0.0,24.625,0.0,0.125,1.75,3.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.5,3.6666666666666665,8.833333333333334,0.5,0.0,0.0,,25.7,0.0,44.0
0.0,18.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,,,,,,,,,,1.0,36.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,,,,,,,,,,0.25,9.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.8,,3.6,1.0
27.0,994.0,3.0,1.0,30.0,44.0,0.0,7.0,189.0,31.0,1318.0,4.0,7.0,23.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.9285714285714286,71.0,0.21428571428571427,0.07142857142857142,2.142857142857143,3.142857142857143,0.0,0.5,13.5,2.066666666666667,87.86666666666666,0.26666666666666666,0.4666666666666667,1.5333333333333334,1.8666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,99.4,165.8,,
,,,,,,,,,0.0,115.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,415.0,0.0,1.0,29.0,40.0,1.0,0.0,0.0,0.0,75.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,,,,,,,,,,0.0,14.375,0.0,0.0,1.125,1.5,0.0,0.0,0.0,0.0,31.923076923076923,0.0,0.07692307692307693,2.230769230769231,3.076923076923077,0.07692307692307693,0.0,0.0,0.0,12.5,0.0,0.16666666666666666,1.1666666666666667,2.1666666666666665,0.16666666666666666,0.0,0.0,,11.5,47.5,13.5
0.0,22.0,0.0,0.0,3.0,7.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,69.0,1.0,1.0,10.0,14.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.6,1.4,0.0,5.0,2.8,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.09090909090909091,6.2727272727272725,0.09090909090909091,0.09090909090909091,0.9090909090909091,1.2727272727272727,0.09090909090909091,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.2,0.0,10.9,0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151.0,0.0,1.0,15.0,29.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.77777777777778,0.0,0.1111111111111111,1.6666666666666667,3.2222222222222223,0.1111111111111111,0.0,0.0,,,,21.1
,,,,,,,,,0.0,80.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,,,,,,,,,,0.0,900.0,2.0,7.0,70.0,116.0,7.0,0.0,0.0,,,,,,,,,,0.0,16.0,0.0,0.0,0.8,2.0,0.0,0.0,0.0,,,,,,,,,,0.0,64.28571428571429,0.14285714285714285,0.5,5.0,8.285714285714286,0.5,0.0,0.0,,8.0,,128.0
0.0,848.0,0.0,4.0,61.0,117.0,4.0,1433.0,201.0,0.0,1187.0,0.0,5.0,88.0,143.0,5.0,0.0,0.0,0.0,759.0,0.0,6.0,51.0,70.0,5.0,0.0,0.0,0.0,990.0,0.0,4.0,72.0,132.0,4.0,0.0,0.0,0.0,53.0,0.0,0.25,3.8125,7.3125,0.25,89.5625,12.5625,0.0,65.94444444444444,0.0,0.2777777777777778,4.888888888888889,7.944444444444445,0.2777777777777778,0.0,0.0,0.0,63.25,0.0,0.5,4.25,5.833333333333333,0.4166666666666667,0.0,0.0,0.0,55.0,0.0,0.2222222222222222,4.0,7.333333333333333,0.2222222222222222,0.0,0.0,108.8,148.7,111.9,123.0
0.0,39.0,0.0,1.0,2.0,3.0,1.0,41.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.5,0.0,0.5,1.0,1.5,0.5,20.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,
0.0,308.0,0.0,4.0,21.0,32.0,4.0,250.0,105.0,0.0,24.0,0.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,195.0,0.0,1.0,20.0,30.0,1.0,0.0,0.0,0.0,20.533333333333335,0.0,0.26666666666666666,1.4,2.1333333333333333,0.26666666666666666,16.666666666666668,7.0,0.0,4.0,0.0,0.3333333333333333,0.5,1.3333333333333333,0.16666666666666666,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.07692307692307693,1.5384615384615385,2.3076923076923075,0.07692307692307693,0.0,0.0,54.8,14.4,1.6,25.5
0.0,375.0,0.0,3.0,28.0,51.0,3.0,733.0,58.0,0.0,234.0,0.0,2.0,9.0,23.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,34.09090909090909,0.0,0.2727272727272727,2.5454545454545454,4.636363636363637,0.2727272727272727,66.63636363636364,5.2727272727272725,0.0,46.8,0.0,0.4,1.8,4.6,0.4,0.0,0.0,,,,,,,,,,,,,,,,,,,55.5,35.4,,
,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,-1.5,
,,,,,,,,,16.0,1313.0,1.0,7.0,39.0,49.0,4.0,0.0,0.0,27.0,1776.0,4.0,14.0,68.0,84.0,1.0,0.0,0.0,25.0,1382.0,4.0,10.0,47.0,68.0,0.0,0.0,0.0,,,,,,,,,,1.4545454545454546,119.36363636363636,0.09090909090909091,0.6363636363636364,3.5454545454545454,4.454545454545454,0.36363636363636365,0.0,0.0,1.8,118.4,0.26666666666666666,0.9333333333333333,4.533333333333333,5.6,0.06666666666666667,0.0,0.0,1.7857142857142858,98.71428571428571,0.2857142857142857,0.7142857142857143,3.357142857142857,4.857142857142857,0.0,0.0,0.0,,171.3,253.60000000000002,190.2
4.0,1277.0,2.0,9.0,91.0,171.0,8.0,1936.0,459.0,0.0,1234.0,1.0,6.0,86.0,146.0,5.0,0.0,0.0,2.0,1292.0,2.0,9.0,91.0,147.0,9.0,0.0,0.0,1.0,763.0,0.0,3.0,60.0,99.0,2.0,0.0,0.0,0.25,79.8125,0.125,0.5625,5.6875,10.6875,0.5,121.0,28.6875,0.0,77.125,0.0625,0.375,5.375,9.125,0.3125,0.0,0.0,0.11764705882352941,76.0,0.11764705882352941,0.5294117647058824,5.352941176470588,8.647058823529411,0.5294117647058824,0.0,0.0,0.058823529411764705,44.88235294117647,0.0,0.17647058823529413,3.5294117647058822,5.823529411764706,0.11764705882352941,0.0,0.0,177.7,157.4,179.2,94.3
1.0,44.0,0.0,0.0,4.0,9.0,0.0,117.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,7.333333333333333,0.0,0.0,0.6666666666666666,1.5,0.0,19.5,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,
0.0,428.0,1.0,3.0,30.0,54.0,3.0,645.0,168.0,0.0,559.0,0.0,3.0,37.0,71.0,3.0,0.0,0.0,0.0,558.0,0.0,2.0,33.0,79.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.92307692307692,0.07692307692307693,0.23076923076923078,2.3076923076923075,4.153846153846154,0.23076923076923078,49.61538461538461,12.923076923076923,0.0,43.0,0.0,0.23076923076923078,2.8461538461538463,5.461538461538462,0.23076923076923078,0.0,0.0,0.0,34.875,0.0,0.125,2.0625,4.9375,0.125,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.8,73.9,67.8,1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.666666666666668,0.0,0.0,2.0,2.6666666666666665,0.0,0.0,0.0,,,,9.5
0.0,107.0,0.0,0.0,8.0,20.0,0.0,224.0,33.0,0.0,808.0,0.0,5.0,65.0,106.0,4.0,0.0,0.0,1.0,976.0,2.0,6.0,68.0,130.0,6.0,0.0,0.0,0.0,673.0,0.0,8.0,51.0,84.0,8.0,0.0,0.0,0.0,21.4,0.0,0.0,1.6,4.0,0.0,44.8,6.6,0.0,53.86666666666667,0.0,0.3333333333333333,4.333333333333333,7.066666666666666,0.26666666666666666,0.0,0.0,0.05555555555555555,54.22222222222222,0.1111111111111111,0.3333333333333333,3.7777777777777777,7.222222222222222,0.3333333333333333,0.0,0.0,0.0,48.07142857142857,0.0,0.5714285714285714,3.642857142857143,6.0,0.5714285714285714,0.0,0.0,10.7,110.8,129.6,115.3
0.0,618.0,0.0,4.0,47.0,72.0,4.0,789.0,233.0,0.0,400.0,0.0,2.0,28.0,44.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,41.2,0.0,0.26666666666666666,3.1333333333333333,4.8,0.26666666666666666,52.6,15.533333333333333,0.0,40.0,0.0,0.2,2.8,4.4,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,85.8,52.0,,
0.0,221.0,0.0,1.0,21.0,37.0,1.0,392.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,0.0,0.07692307692307693,1.6153846153846154,2.8461538461538463,0.07692307692307693,30.153846153846153,3.3076923076923075,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,,
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
0.0,1005.0,2.0,10.0,67.0,123.0,10.0,1624.0,239.0,0.0,757.0,0.0,5.0,58.0,83.0,5.0,0.0,0.0,0.0,1329.0,2.0,8.0,99.0,175.0,8.0,0.0,0.0,0.0,1172.0,2.0,9.0,73.0,137.0,9.0,0.0,0.0,0.0,67.0,0.13333333333333333,0.6666666666666666,4.466666666666667,8.2,0.6666666666666666,108.26666666666667,15.933333333333334,0.0,84.11111111111111,0.0,0.5555555555555556,6.444444444444445,9.222222222222221,0.5555555555555556,0.0,0.0,0.0,78.17647058823529,0.11764705882352941,0.47058823529411764,5.823529411764706,10.294117647058824,0.47058823529411764,0.0,0.0,0.0,68.94117647058823,0.11764705882352941,0.5294117647058824,4.294117647058823,8.058823529411764,0.5294117647058824,0.0,0.0,156.5,105.7,176.9,167.2
0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,,,,,,,,,,0.0,60.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,1.0,1555.0,5.0,9.0,136.0,263.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.0,0.0,,,,,,,,,,0.0,30.0,0.0,0.0,3.0,6.5,0.0,0.0,0.0,0.1,155.5,0.5,0.9,13.6,26.3,0.8,0.0,0.0,-2.0,,6.0,199.5
0.0,187.0,0.0,0.0,9.0,27.0,0.0,407.0,56.0,,,,,,,,,,0.0,68.0,0.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,53.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,20.77777777777778,0.0,0.0,1.0,3.0,0.0,45.22222222222222,6.222222222222222,,,,,,,,,,0.0,17.0,0.0,0.25,0.75,2.5,0.25,0.0,0.0,0.0,10.6,0.0,0.2,0.6,2.4,0.0,0.0,0.0,18.7,,12.8,11.3
0.0,13.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,216.0,0.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,232.0,1.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,539.0,1.0,3.0,50.0,81.0,3.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,3.6666666666666665,0.0,0.0,24.0,0.0,0.0,2.4444444444444446,2.888888888888889,0.0,0.0,0.0,0.0,23.2,0.1,0.0,1.6,3.1,0.0,0.0,0.0,0.0,31.705882352941178,0.058823529411764705,0.17647058823529413,2.9411764705882355,4.764705882352941,0.17647058823529413,0.0,0.0,1.3,21.6,21.2,69.9
1.0,762.0,1.0,2.0,70.0,115.0,2.0,1136.0,148.0,0.0,1073.0,1.0,3.0,86.0,137.0,3.0,0.0,0.0,1.0,1165.0,0.0,8.0,96.0,159.0,7.0,0.0,0.0,0.0,1432.0,0.0,11.0,105.0,152.0,9.0,0.0,0.0,0.058823529411764705,44.8235294117647,0.058823529411764705,0.11764705882352941,4.117647058823529,6.764705882352941,0.11764705882352941,66.82352941176471,8.705882352941176,0.0,67.0625,0.0625,0.1875,5.375,8.5625,0.1875,0.0,0.0,0.0625,72.8125,0.0,0.5,6.0,9.9375,0.4375,0.0,0.0,0.0,79.55555555555556,0.0,0.6111111111111112,5.833333333333333,8.444444444444445,0.5,0.0,0.0,86.2,123.3,164.5,209.2
,,,,,,,,,0.0,87.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,364.0,0.0,7.0,27.0,57.0,6.0,0.0,0.0,,,,,,,,,,0.0,17.4,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,17.75,0.0,0.0,1.25,2.25,0.0,0.0,0.0,0.0,24.266666666666666,0.0,0.4666666666666667,1.8,3.8,0.4,0.0,0.0,,8.7,7.1,78.4
0.0,9.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,82.0,1.0,2.0,7.0,18.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.3333333333333333,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,9.11111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777778,2.0,0.2222222222222222,0.0,0.0,-1.1,0.5,7.7,18.2
0.0,260.0,1.0,1.0,22.0,45.0,0.0,402.0,123.0,0.0,474.0,0.0,2.0,42.0,77.0,2.0,0.0,0.0,1.0,825.0,1.0,2.0,55.0,94.0,2.0,0.0,0.0,1.0,804.0,0.0,2.0,62.0,94.0,2.0,0.0,0.0,0.0,21.666666666666668,0.08333333333333333,0.08333333333333333,1.8333333333333333,3.75,0.0,33.5,10.25,0.0,29.625,0.0,0.125,2.625,4.8125,0.125,0.0,0.0,0.0625,51.5625,0.0625,0.125,3.4375,5.875,0.125,0.0,0.0,0.06666666666666667,53.6,0.0,0.13333333333333333,4.133333333333334,6.266666666666667,0.13333333333333333,0.0,0.0,30.0,59.4,92.5,92.4
0.0,25.0,0.0,0.0,1.0,4.0,0.0,58.0,1.0,0.0,217.0,0.0,0.0,22.0,54.0,0.0,0.0,0.0,0.0,825.0,0.0,7.0,46.0,105.0,7.0,0.0,0.0,0.0,144.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,19.333333333333332,0.3333333333333333,0.0,24.11111111111111,0.0,0.0,2.4444444444444446,6.0,0.0,0.0,0.0,0.0,43.421052631578945,0.0,0.3684210526315789,2.4210526315789473,5.526315789473684,0.3684210526315789,0.0,0.0,0.0,28.8,0.0,0.0,1.8,4.4,0.0,0.0,0.0,2.5,21.7,124.5,14.4
,,,,,,,,,0.0,26.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6000000000000001,,
